order_item_id,order_id,product_id,quantity,unit_price,discount_applied,discount_amount
f1781765-b26e-457d-bc8e-db064e226105,afcc241c-6edb-4596-9a43-e3a7b52734ef,d2b4bfdb-eea0-455c-a795-858d4ecf3637,2,270.1,FALSE,0
9916fa34-b4ca-44c8-8c75-68711c609c44,20cee17b-f1a4-48ed-8279-f626a7fb905d,f025ad9e-6b79-47fc-b856-47b46bc23ebe,2,37.27,FALSE,0
89bb449c-46b7-4cc8-ba5d-9f1515f4435c,20cee17b-f1a4-48ed-8279-f626a7fb905d,a8db20ee-66f5-44a1-900c-6a7ff8f27ec0,3,18.54,FALSE,0
472e7465-6351-44c8-9eca-3f62cfc4a873,20cee17b-f1a4-48ed-8279-f626a7fb905d,d4f577f9-d54c-4c45-9cc5-e0b6fb722fe9,3,1134.32,FALSE,0
c86e72d1-51e9-4144-962a-3e5d617a8a05,d48a0896-aafb-427b-948a-59f925b30333,a6567026-9aaa-4424-87f8-293e4c6cb8b9,2,47.54,FALSE,0
7d18f569-7d49-48da-9abd-03ae3fa5f62e,d48a0896-aafb-427b-948a-59f925b30333,4cdfcc12-9cb4-4493-8b36-690b2d26903d,1,28.86,FALSE,0
ff64b419-e211-4b89-bc48-ba1a9335450d,d6a4c526-10ac-454e-9610-e9f1a8b72ba4,e64cfd3b-25c8-4346-ad80-3391814c26fd,1,214.07,FALSE,0
0ab5fd51-91d1-4aca-9bdf-f5e1d059e2b4,d6a4c526-10ac-454e-9610-e9f1a8b72ba4,f75b0732-98c3-4f8d-a760-ec46cdd4f6f8,2,186.68,FALSE,0
b5f89ff6-1c4d-4cce-9fd0-4206ca790e6d,d6a4c526-10ac-454e-9610-e9f1a8b72ba4,e4a424b5-c981-40c2-a714-5869d91c8301,1,199.99,FALSE,0
65ddaa9d-3448-4d07-bc43-0cbcac86966e,67e2e3e5-8f8e-41ea-8a37-f22e476cc08f,190aa52d-a24b-43f8-bfbe-f89be6e53da8,2,146.88,TRUE,8.55
26ac6178-39ab-49cb-ab10-dcbd836e5c21,67e2e3e5-8f8e-41ea-8a37-f22e476cc08f,a701ddd4-fa0a-4565-a8fe-9a9463302c3e,2,459.18,FALSE,0
3ab6684a-e339-47ba-87da-5b557bf95857,92677bfc-2e05-4ee5-8a40-75302f4b0b30,5d50e0d8-e9b9-49c0-9ee3-ecd64170c13d,3,9.89,FALSE,0
f6da218c-e9d4-4e71-a287-3d89f7037091,92677bfc-2e05-4ee5-8a40-75302f4b0b30,ddf9f22d-10b6-4d8f-9d38-e0c92ced76cd,2,71.52,FALSE,0
d6dc9c3b-d1c1-4c6d-90c7-877d1e0556a8,92677bfc-2e05-4ee5-8a40-75302f4b0b30,0cd65ffb-a31e-4a88-860c-e3993be811c0,1,125.37,FALSE,0
e96d39ce-cb50-41eb-9998-a84ef4042425,92677bfc-2e05-4ee5-8a40-75302f4b0b30,4b5fdc28-24a3-41bf-beed-70a029eaad0a,3,86.5,FALSE,0
4f9dd1f4-710c-47da-b863-1431b4476d57,48399c13-f64d-4eb3-b91e-7026100213af,aa4049b3-24d0-4149-8e71-6e7d0ddf0a72,2,87.08,FALSE,0
27003573-46e7-491d-bdb5-273d53deff7b,48399c13-f64d-4eb3-b91e-7026100213af,4870bc4c-39f5-4435-b70e-bfabeb8257ea,2,47.84,FALSE,0
7b642f49-adac-42c9-a727-f259a17a011b,48399c13-f64d-4eb3-b91e-7026100213af,b3af921e-c676-405d-ba53-62a206fb5798,3,238.99,FALSE,0
318c695d-4ab6-4727-864a-41fff2350ebd,48399c13-f64d-4eb3-b91e-7026100213af,3c416d2d-b05b-4623-afa1-a074562b94c1,1,33.98,FALSE,0
bb08621c-026e-45b7-8b33-5389a60209c1,48399c13-f64d-4eb3-b91e-7026100213af,47fa2a49-9284-4d02-a8b8-c1d15ada8538,1,166.15,FALSE,0
ddf9fd1e-a1eb-43d9-9421-795089298ac6,98ebf866-796a-45ea-a16e-7839c2f303a6,b4c61554-8ca8-4735-88b4-b80083655a47,1,15.56,FALSE,0
963b084a-7a78-4aaf-aefc-44d4a9b0bdab,98ebf866-796a-45ea-a16e-7839c2f303a6,c8f443e3-a311-40f5-8505-a2b964c7a163,1,180.95,FALSE,0
e1cd4bd4-b50b-4b28-b429-31bd16ecbb9b,98ebf866-796a-45ea-a16e-7839c2f303a6,b53b62e9-c0a6-45fc-8ef6-8fec309e4be1,2,317.84,FALSE,0
b6715ae2-b61b-4fb2-a821-00f14caa559c,98ebf866-796a-45ea-a16e-7839c2f303a6,910cab94-dc6b-4783-9419-0e3dd1ccb15b,3,279.08,FALSE,0
daeaba40-61b8-48d3-a188-b513e31a39bc,46636da2-5385-4a54-b8e5-261caa5b352f,85516f0b-0452-4c49-be82-8d049cf725ae,2,193.59,FALSE,0
b9b6ecb5-e72b-4804-9994-ce37fc505ef5,46636da2-5385-4a54-b8e5-261caa5b352f,c6875cb3-e8dd-4c34-9bfe-bfc2ce533497,3,711.82,FALSE,0
b83a2930-473b-4c9b-ae35-35e0cd53cdee,46636da2-5385-4a54-b8e5-261caa5b352f,bbf175be-524f-4f19-81f2-d17b122995fc,3,57.52,FALSE,0
63af0f5c-fd3f-48b7-b7a5-f6702cc012ee,10f5897a-b555-43e3-a76f-70ba697146a0,63658b27-928b-471d-958c-9c752b410576,2,14.01,FALSE,0
b63240ea-e9fe-4a44-8473-fb11c7fabb6b,10f5897a-b555-43e3-a76f-70ba697146a0,4993b2eb-34ae-41f3-86a0-621c13cf0565,2,33.58,FALSE,0
4403ae54-6e42-470c-9622-1203e7addc13,10f5897a-b555-43e3-a76f-70ba697146a0,46ce9ee4-79ca-44d0-8548-ad7e274c24d3,3,14.88,FALSE,0
9768aebf-0795-47e3-8550-225c83a19784,10f5897a-b555-43e3-a76f-70ba697146a0,1baea373-ada4-4e8b-af72-5ffe67dc7185,1,532.62,FALSE,0
450bed7a-714b-4d23-86d1-2f1e533532f0,10f5897a-b555-43e3-a76f-70ba697146a0,9626568d-b876-4cd5-9ee4-fdcea0b62ecc,2,203.41,FALSE,0
14e451dc-0554-4892-a470-f1230145628e,af1f2291-42cc-4c9a-8e03-c665ce7131d4,8093bc18-aa99-4eff-941a-3f18d2669287,3,187.16,FALSE,0
de1c34ed-0a9c-487b-8873-3f01beb724cf,af1f2291-42cc-4c9a-8e03-c665ce7131d4,5d642d69-ec7d-4847-a8f0-82d09a26ab53,1,29.2,FALSE,0
3679fab3-c153-4707-83b0-2881cae5faa6,af1f2291-42cc-4c9a-8e03-c665ce7131d4,247e8f09-5988-4756-875e-f5e4868d676c,1,103.83,FALSE,0
2730cb04-e33a-49ee-a255-a72dd1a56c4d,c83278c5-5482-4623-88d7-2e468af02b6e,8400685d-e35c-45cb-b164-bd0e3b186ef5,1,420.24,FALSE,0
77da46d5-0cde-44d2-8435-725ff0bd01ac,c83278c5-5482-4623-88d7-2e468af02b6e,8093bc18-aa99-4eff-941a-3f18d2669287,2,187.16,FALSE,0
970acad7-e9ff-42f7-926d-c79a7ae33974,2d838531-c6f5-499f-8897-08215c5d1b36,fa3f1f3f-54bb-4e51-9c4b-bfac8c7c02e3,3,1465.62,FALSE,0
208f8b25-e5a0-4b76-9418-33b965572f2e,2d838531-c6f5-499f-8897-08215c5d1b36,5b6bff10-d7d5-4c96-a10d-6b0d2e939087,2,835.58,FALSE,0
49d4d1ff-8739-4633-800e-3453663b057c,2d838531-c6f5-499f-8897-08215c5d1b36,6bbae102-fafa-400d-b8df-62ad7591ad16,1,220.5,FALSE,0
3079efa3-73ff-429d-bc7e-60d6688e0961,2d838531-c6f5-499f-8897-08215c5d1b36,f330f276-411f-423d-8083-e5e65d43e28f,2,588.72,FALSE,0
2edd2f02-f304-4acd-a2ef-1d4959bad6b4,2d838531-c6f5-499f-8897-08215c5d1b36,5296f9d6-9282-4f41-9b1e-c92101fd9fab,1,562.22,FALSE,0
941025df-7e06-4618-b906-8557d2f8d649,fb0b3033-e1d1-4cb0-9b99-3c03164b6584,256d943f-b4d1-4307-8b4e-69966198ca83,3,515.94,FALSE,0
71f6e73e-285f-4eee-b2e4-0396d804b8be,fb0b3033-e1d1-4cb0-9b99-3c03164b6584,83dae9d6-39aa-4649-97b6-b6b39720e484,3,129.47,FALSE,0
afda09eb-1186-41b0-baf5-9dad2f4eda09,fb0b3033-e1d1-4cb0-9b99-3c03164b6584,83626420-754a-48fb-a014-19e4c4bff89c,2,637.88,FALSE,0
562d7689-ebad-45b3-b627-abe9dcfe86aa,fb0b3033-e1d1-4cb0-9b99-3c03164b6584,c53cbf63-9a3a-40b8-bc14-98c3be62fdd8,1,1541.2,FALSE,0
14f747d8-9121-4821-baf7-15cb7cd785e9,c30cf4f3-557c-4d83-b141-791a221aa8d4,9407a20c-2e57-41fe-a934-5453f7f52fc2,2,360.88,FALSE,0
34f7f6e3-4422-4755-9bd3-f1104521647b,1abd09f6-c055-48a6-865e-b1f3bcfbf244,d57469e1-6628-4524-8a12-f51c21699db4,1,270.25,FALSE,0
00f538e5-bc08-4e72-ba80-22567e796114,1abd09f6-c055-48a6-865e-b1f3bcfbf244,677c7e0f-04c0-4af0-beb9-ee1d470d4d2e,2,1973.66,FALSE,0
16c97876-8b81-407c-b5dd-657e980f7f54,1abd09f6-c055-48a6-865e-b1f3bcfbf244,256d943f-b4d1-4307-8b4e-69966198ca83,1,515.94,FALSE,0
68dbd807-71d0-4295-b863-b09b61f2e204,cd9c63b8-89f8-4476-9689-cadea5b85130,acf05d0b-f56d-4f5c-8d8f-8e189cf1d940,2,47.27,TRUE,11.8
fab85237-7069-4a8c-9689-835f73dcf7f2,cd9c63b8-89f8-4476-9689-cadea5b85130,dc148a79-02c7-428e-abd8-0b29c0b40b79,2,151.85,FALSE,0
f05021e2-4c4a-457b-933c-4733f4abe682,cd9c63b8-89f8-4476-9689-cadea5b85130,8752d593-83a0-4f70-9822-4856935d158a,3,327.57,FALSE,0
1868eec0-3d37-47fb-8cd8-4dd66ab79907,cd9c63b8-89f8-4476-9689-cadea5b85130,3a066294-50d9-4937-bddc-cdd46d0b4d23,1,94.92,FALSE,0
7d6ce255-14e1-4e0e-958b-0bf01cba671e,bef75203-f55e-47e4-8267-75b1fe137e30,322b3246-431c-4a41-af84-c81016e93744,3,1953.04,FALSE,0
cd81ea4b-6292-4dae-8f14-ba1c99447bc5,7cf23b82-3ab2-4f45-b804-8a9e0cc26071,4e937c1e-d6ad-4af0-bebb-7084169cbcd9,3,26.65,FALSE,0
442979ec-c7f8-43de-9732-5ff13c047857,7cf23b82-3ab2-4f45-b804-8a9e0cc26071,90acdc3d-d715-40a4-8f25-e84f746b1c3e,3,49.6,FALSE,0
4ebade25-f25b-4d0b-ad90-49d3772a9724,7cf23b82-3ab2-4f45-b804-8a9e0cc26071,c53cbf63-9a3a-40b8-bc14-98c3be62fdd8,1,1541.2,FALSE,0
586876be-ece2-41e3-9ccd-e9e9b1632b88,7cf23b82-3ab2-4f45-b804-8a9e0cc26071,30e6c8c0-871c-4cd2-9e9e-ac85e7ef4aa2,2,51.49,FALSE,0
6d2f58c7-032a-4125-9258-3b5b76207341,13385cfc-e3e9-433e-b0c6-3b09a895349a,01275ce0-a77e-4fc0-9830-7b6f47aa9359,2,1981.89,FALSE,0
2473c67a-34b5-4ff8-8b2e-44bb66531d19,13385cfc-e3e9-433e-b0c6-3b09a895349a,2520246c-b057-422a-9dfe-d42b7463ef38,3,237.36,TRUE,47.67
bfc614e3-a475-4763-ae89-a8f32f1d7cbd,13385cfc-e3e9-433e-b0c6-3b09a895349a,fcab7a91-a1fa-4272-b58b-b036febb39dd,1,29.71,FALSE,0
7b1d010f-948e-442c-ba94-b50855daa0c4,13385cfc-e3e9-433e-b0c6-3b09a895349a,d5eb2eb0-a6eb-4621-88b7-1ecfbb9893da,1,73.15,FALSE,0
14bc31ad-c2eb-44c5-b40a-fe75ea28c0aa,ff3931c5-3105-43b7-a6d7-95883e046d21,d4f577f9-d54c-4c45-9cc5-e0b6fb722fe9,3,1134.32,FALSE,0
b00c788a-a58b-4096-bd73-defdfccd82aa,ff3931c5-3105-43b7-a6d7-95883e046d21,aa4049b3-24d0-4149-8e71-6e7d0ddf0a72,1,87.08,FALSE,0
294d0ca1-678c-4175-94f9-11e30ab85d04,ff3931c5-3105-43b7-a6d7-95883e046d21,9626568d-b876-4cd5-9ee4-fdcea0b62ecc,3,203.41,FALSE,0
f3528f69-c4d8-47d0-b8e6-b4d8307f8372,ff3931c5-3105-43b7-a6d7-95883e046d21,91350302-8fa5-4ed7-a46b-e5c36cfbb0cf,1,84.45,TRUE,19.38
f56e27f8-80ae-4f81-9e30-4a3d238ba2ad,ff3931c5-3105-43b7-a6d7-95883e046d21,a91019dd-70ff-4748-9e32-765a2f22553d,1,41.67,FALSE,0
99ee8b53-3ffe-4bb7-82fd-cc50eb4bddd0,53ed6539-8b44-46fc-864e-081160db577b,f2481b16-6143-4cdf-8985-62c4e47314bd,1,126.29,FALSE,0
0fa41376-67da-49cb-a679-d1abb7acfc05,53ed6539-8b44-46fc-864e-081160db577b,4bd226ac-424d-4238-a60b-7a36fe6dff0f,3,32.51,FALSE,0
5f555da3-5272-4ad8-9308-7826da0eba3f,53ed6539-8b44-46fc-864e-081160db577b,3a066294-50d9-4937-bddc-cdd46d0b4d23,2,94.92,FALSE,0
c3c55ff3-3eee-4b63-ac19-d8d53ca0f1cb,53ed6539-8b44-46fc-864e-081160db577b,1a6ddf51-ae7e-404e-a0f2-84f7cb6aed58,3,707.38,FALSE,0
876102c5-e86e-47ef-b62f-7ccf48881244,0d1028b7-f56b-43bc-82f6-65bf8256d390,e25576b8-5ace-4ab7-bb85-94cccc1a486e,1,25.99,FALSE,0
7b429f6c-f157-49c2-a092-438603363bd4,0d1028b7-f56b-43bc-82f6-65bf8256d390,fa0ba642-5210-4a6a-9cdf-cacf793425e6,1,106.13,FALSE,0
25b3937e-f3ac-4645-a3d4-d68ad9b4dc10,0d1028b7-f56b-43bc-82f6-65bf8256d390,1baea373-ada4-4e8b-af72-5ffe67dc7185,1,532.62,FALSE,0
3cb3f9f8-a2a7-4eb6-afe4-ae91ebf43515,0d1028b7-f56b-43bc-82f6-65bf8256d390,e22ee902-ea5a-4649-bfce-01590ab25b3e,2,488.61,FALSE,0
fabcc753-d006-4291-857a-78f00c0040c9,2ca0c769-da5c-44f3-b53a-2d21780b6523,4b381a5f-8c5f-4e9e-8acb-a613d3aa7b7b,2,45.71,FALSE,0
7c1c17d0-2176-4b53-a704-190331a6ac76,2ca0c769-da5c-44f3-b53a-2d21780b6523,f049a145-616b-40f4-b651-d09ab9e47789,2,206.76,FALSE,0
0b05f51f-ec14-46c8-a992-9c2cdacfa20e,2ca0c769-da5c-44f3-b53a-2d21780b6523,0bf1713c-f93b-4a47-97aa-d37f52c680f7,1,829.21,FALSE,0
f75126b6-9fe7-4494-b35b-feaaa06ce07b,fc61370f-f876-480d-b309-1bd01ebf6f54,54735fef-0997-4dba-afd9-b15360b02faf,2,236.73,FALSE,0
f0cf3534-b9b0-4671-b899-87b03d685afb,dcb87fc4-6036-4931-8d3f-e5264ac1f93c,fa0c7fdb-68a1-4212-93ad-867da78eb193,1,192.02,FALSE,0
d34c1f26-f19a-4bf3-9611-489690b72f76,dcb87fc4-6036-4931-8d3f-e5264ac1f93c,dce6cb95-1337-46e1-8133-87fac1603a10,1,151.05,FALSE,0
d6c962e3-13a0-4dd3-8479-1a56c6f88bd8,9cd6f2ea-1cf4-45ce-880d-9efc299b843e,e22ee902-ea5a-4649-bfce-01590ab25b3e,2,452.9,TRUE,35.71
70c7278b-fa1f-4028-bd61-7bcd4da5e64d,9cd6f2ea-1cf4-45ce-880d-9efc299b843e,a91019dd-70ff-4748-9e32-765a2f22553d,3,41.67,FALSE,0
cb8cef75-a518-4c51-9ba5-a896ba3c3595,9cd6f2ea-1cf4-45ce-880d-9efc299b843e,75d74c8b-b66c-4f4b-b22a-d5e6259e0fd4,1,15.79,FALSE,0
ab9c9dac-82cf-4a21-9c36-3bea07776db5,9cd6f2ea-1cf4-45ce-880d-9efc299b843e,55e0e394-46b8-4b55-8293-0559f03de074,3,159.19,FALSE,0
5d907cb3-dd17-4828-82c4-6d708c8ecc0e,9cd6f2ea-1cf4-45ce-880d-9efc299b843e,0632db09-dc65-4e07-b317-733f1fd5588d,3,285.69,FALSE,0
8b37abd1-d1e6-4a87-8d57-9699aaf040fe,79f10104-d9ad-41d1-9833-dd75205ea981,f049a145-616b-40f4-b651-d09ab9e47789,1,206.76,FALSE,0
00944173-c066-474e-a631-246998250b15,493ddde9-f28c-4b37-97bb-2393273e4cd1,7b7fe0d1-fa06-4f47-9d0c-86ed33515158,2,317.14,FALSE,0
0910a3a5-6861-42d5-9b13-6fa07367182c,493ddde9-f28c-4b37-97bb-2393273e4cd1,68ce2d39-7d11-44cf-82a8-b6bb80d32d76,3,478.08,FALSE,0
4aa1cb3b-9c77-4147-9a81-1d5eea328757,da282daa-92ee-4d3d-93a9-f9080057db7c,d3021ba1-29a6-493c-9c7b-7f2109920320,3,195.82,FALSE,0
9e5d4922-1d8a-4132-a918-250ebaa0fdee,da282daa-92ee-4d3d-93a9-f9080057db7c,7d8689a2-1991-4247-9081-c7575f27bf5a,1,95.83,FALSE,0
6b6090d7-61ea-4baf-9318-f49ef61edc60,da282daa-92ee-4d3d-93a9-f9080057db7c,c3637859-b91c-40fb-a333-ce699b8c7f05,1,383.68,FALSE,0
05ccfa13-8373-4bbf-a11e-922c2d2ccf64,da282daa-92ee-4d3d-93a9-f9080057db7c,c489b7fb-dc4f-43d9-965a-e2b5f0391d49,3,439.3,FALSE,0
7acc6f4d-98a0-4cdf-b290-dd8c86b676ba,da282daa-92ee-4d3d-93a9-f9080057db7c,01ed87ef-813f-4126-888c-7ea29bc2f6a2,2,40.58,FALSE,0
6cbe4aa5-970e-48f8-bc40-db77f96733fa,93ad157f-a2cd-497d-9b59-46fb330698fb,45812a88-fd00-40fd-b8ee-6960bee43edc,1,195.07,FALSE,0
228378f8-d554-4e75-a500-d3ff64c8e285,93ad157f-a2cd-497d-9b59-46fb330698fb,29b2c823-ac14-4c83-84b9-0534c59c9696,2,29.59,FALSE,0
1557ff65-57cf-402e-a84a-b0006413df9a,93ad157f-a2cd-497d-9b59-46fb330698fb,bee9ddff-a2ef-441d-93f0-40052221e487,2,267.63,FALSE,0
ac8d5668-fc82-4733-a1f6-892bdbb29591,93ad157f-a2cd-497d-9b59-46fb330698fb,11f86839-7de1-42f7-bc0b-f0a33c665236,1,1588.95,FALSE,0
67a2f2ad-881b-4795-9b25-9068251a4719,93ad157f-a2cd-497d-9b59-46fb330698fb,55605097-9d6b-4b0b-ba77-ad403f2b034f,2,344.96,TRUE,83.37
045ddd03-09e7-4066-89a5-e4c283a2bf3d,3cd58be6-4e3f-4943-a7c1-4e5072220552,07b61f85-53e0-4672-8a76-713027657f95,3,384.57,FALSE,0
5e48e700-a7c2-44f1-b7c6-6ab1264285c3,3cd58be6-4e3f-4943-a7c1-4e5072220552,d72b2a3e-e31b-4d2f-b915-760a3e270b25,2,253.7,FALSE,0
eb30b14d-8aac-4a87-a93b-279031a11fe8,3cd58be6-4e3f-4943-a7c1-4e5072220552,e8af91f1-9c43-4432-84df-3d69c87c0b4f,2,82.37,FALSE,0
29b762dc-141e-47f3-99c8-4c2d5be26ad1,3cd58be6-4e3f-4943-a7c1-4e5072220552,d289403b-ead5-4969-9229-2023be926e46,1,12.28,FALSE,0
adda1de1-3723-4370-94ad-b1d392443294,71e4f465-44d3-4175-adf0-cfe11e19d756,dcc67db8-b895-43d5-a64b-ddc2e361066a,2,449.82,FALSE,0
e15d9c5f-f5c9-4830-aaa5-64b24991754d,71e4f465-44d3-4175-adf0-cfe11e19d756,90acdc3d-d715-40a4-8f25-e84f746b1c3e,2,49.6,FALSE,0
9fc2bb93-9cd1-41df-a76f-a2ce46a46278,d8b59200-0184-451d-a258-cb8f874d6237,447e89e4-3910-4197-b85c-99545a51df6e,3,115.72,TRUE,21.45
8daf31f6-72e8-4b88-943a-ee1802d1be28,d8b59200-0184-451d-a258-cb8f874d6237,e2c178e5-77a6-4946-8c3f-459563b47203,2,525.06,FALSE,0
b0fdfd24-be0c-4895-86b9-0e0b6ffa1293,d8b59200-0184-451d-a258-cb8f874d6237,d91daee7-a0ea-430b-8cfa-eceae2186dfc,2,855.43,FALSE,0
40873687-eb89-463f-8c3a-59840f339264,1818739c-c52d-41a9-ba8d-351bc6736994,71e4f469-ce01-438e-b88b-1d88cab31821,1,390.17,FALSE,0
be6d814c-402f-4948-87d3-142d9bf8be01,9d983347-a8d5-450f-ba35-43f6e5c7217a,1507c936-ae40-4276-8086-bc9ccf9a0499,1,12.94,FALSE,0
bdc7f48a-93c8-4769-9060-67791bc166f5,9d983347-a8d5-450f-ba35-43f6e5c7217a,9bc0a5bc-37e9-438d-b04e-fd1c8cd2574c,2,118.86,FALSE,0
1fc5f11b-d6b1-442e-95b8-01bada555368,9d983347-a8d5-450f-ba35-43f6e5c7217a,4993b2eb-34ae-41f3-86a0-621c13cf0565,2,33.58,FALSE,0
45cbfa75-90fb-4a5f-8106-24b73bbe5253,9d983347-a8d5-450f-ba35-43f6e5c7217a,607cf954-45d5-4d35-a2a5-fc4d855db5b1,1,595.22,FALSE,0
9c612bf2-13ed-42a6-9deb-cd67826c8647,7dad8972-0950-4f28-8461-869bcb62108f,a1f33dbe-59ec-469a-98c6-0d7d57cc5612,2,544.63,FALSE,0
36dc029a-f702-43b3-af5f-91a85bb277ab,7dad8972-0950-4f28-8461-869bcb62108f,bca5fa19-be96-43e5-8d3a-851a38dd58f0,2,496.77,FALSE,0
bf968cd6-385a-4749-b9e8-86bec02b131e,7dad8972-0950-4f28-8461-869bcb62108f,1be5889d-9632-428b-8355-7ca4395f260d,3,1960.86,FALSE,0
bcacc168-89f7-4725-a289-1dc48297d0fe,7dad8972-0950-4f28-8461-869bcb62108f,d45e1a67-4a55-4103-98d0-b328c223cffd,3,282.42,FALSE,0
30b921d0-fef3-421c-91ac-4741422e6e5a,7dad8972-0950-4f28-8461-869bcb62108f,928d07b4-3495-47b2-adfa-200fb317068c,3,142.75,FALSE,0
02487244-90ee-4267-afb9-874d35d52c2f,0f9cba0f-739c-4624-9176-045010edf949,4870bc4c-39f5-4435-b70e-bfabeb8257ea,1,47.84,FALSE,0
cf661502-c825-4183-addc-3c635a9b03ab,a6f7c8f4-23d0-470c-ba02-1a7fd496beda,cf6f408a-91c4-499b-92b7-d6b56b84d5ce,3,633.66,FALSE,0
0a420481-f7c6-4aa6-999e-d89e0a2989ba,8da1a9c5-9622-4a28-b2ee-f67c8b88cf47,ecb6278a-763c-4c62-8cd9-e94f5ac92716,2,206.45,FALSE,0
f2d26048-ad37-4313-9f48-34e431524160,8da1a9c5-9622-4a28-b2ee-f67c8b88cf47,3280b7ea-5d9b-4ef0-bb5c-8c6a069dccc6,3,47.83,FALSE,0
255fe879-68dc-43fa-972e-6819e285bc7b,8da1a9c5-9622-4a28-b2ee-f67c8b88cf47,56af3290-5b73-4b95-87fb-8e0022ab0693,1,344.65,FALSE,0
903a9f11-03ab-44bb-a548-d564686e630f,8da1a9c5-9622-4a28-b2ee-f67c8b88cf47,d188c87d-4ef0-491e-b891-512243c623d3,2,282.25,FALSE,0
2af5a2ab-152c-4d56-a77a-e83d3396df78,f3d2010f-8802-4545-a55c-6587f6f215ec,d0f42c5d-a5c6-4ff8-a4d5-c699c50279d1,1,18.54,FALSE,0
d52affdb-38ea-4723-9807-19b8ed903e77,8760ae4c-e418-4ca3-9653-ba0af72ff214,447e89e4-3910-4197-b85c-99545a51df6e,1,122.09,TRUE,15.08
68a2c954-08fa-4436-81ce-0b2feba267ce,8760ae4c-e418-4ca3-9653-ba0af72ff214,824393d4-a376-45a2-bf24-237c4c2c4835,1,350.66,FALSE,0
bc888a20-c341-42f4-abf5-890fda986f83,8760ae4c-e418-4ca3-9653-ba0af72ff214,0ec17407-1d71-4513-b2a7-ff657eede333,2,264.64,FALSE,0
ec34a04d-d095-4e45-b9b5-bbddcefbce71,8760ae4c-e418-4ca3-9653-ba0af72ff214,65565283-ab30-45be-8fbc-722bf416dbe6,2,357,FALSE,0
f89f2d4a-e438-484d-b909-7bb62e87aa6e,8760ae4c-e418-4ca3-9653-ba0af72ff214,fa7cd654-df4e-46a4-9154-e46098d5ed1e,1,217.3,FALSE,0
7b52aa91-4259-406f-ad2c-32ace0b17621,6cc03a21-9647-4672-b028-c33a72c907ee,b7ab289d-26e6-4a9e-8d9f-cf17b0b63f4e,3,180.1,FALSE,0
49feca92-1577-4565-ac4d-eb2fbf24bbf7,3778b378-505e-4637-b3a7-34f0b051f1a7,3a066294-50d9-4937-bddc-cdd46d0b4d23,2,94.92,FALSE,0
568eb688-0743-45c2-b335-e36c208ad9f7,18502d7d-cdbf-4434-97e1-0d49a43694b3,3a066294-50d9-4937-bddc-cdd46d0b4d23,1,94.92,FALSE,0
c4fac172-75b3-4b21-839f-077fc1ffa460,9ff407e6-7f46-4872-b810-9e1d999fe139,aec1c63d-4586-4219-b979-f264cebb548e,1,33.08,FALSE,0
db6929be-f8dd-47ec-870e-7deaa7d2f3ee,9ff407e6-7f46-4872-b810-9e1d999fe139,6b9dae06-f0a1-4787-9807-bb3affb4b46f,3,1855.97,FALSE,0
e64716c9-0b5b-44d0-8390-a2f033731872,35cb8614-a77a-4209-a016-5eabb5cfb008,c9626273-62a4-4f4b-be29-95c12c74052b,2,403.83,TRUE,74.74
221a65d4-ea9a-4c3a-ae55-c47436faf1de,35cb8614-a77a-4209-a016-5eabb5cfb008,920dc84d-d412-4797-a603-1cc0fb76a60c,1,514.81,TRUE,31.64
0aec420e-cbfe-44b7-bb2d-b9eee8b380a1,53c3e86b-ab0a-42ed-918d-8e43b0600aea,e540e776-34c1-43c2-8437-1f73c714235d,3,66.73,FALSE,0
fb64f2af-d716-480b-8594-0ae953189d58,53c3e86b-ab0a-42ed-918d-8e43b0600aea,f74724a0-b05d-4ae4-9a45-81ca08b0f2f0,3,183.16,FALSE,0
c65c1fbd-0730-4735-b4a6-7b5d56c1ea25,1580248b-06dc-4b9f-8ba6-62d3d93734da,77b1d604-7951-4a54-b8f4-e6ff2aeb1acf,3,1396.83,FALSE,0
c0139693-52d8-4985-9a1e-3a194ca9914f,01fbe1dd-8b62-4f1d-9a57-841827d53f4f,efba2300-f6ae-42e9-8523-f695a12614b7,1,1553.4,FALSE,0
9962a7a1-52d3-4d96-9932-2e0bc7db47c4,af95b57f-dedc-46b4-87ae-6c8dab843d8e,4ab99f22-d865-4b9d-9447-e26ab47a35be,2,668.44,FALSE,0
6178e54b-f19c-4c66-b786-915b769464c3,053fa80a-5bad-428c-9445-cbbf78d399c6,2a2f47fa-955c-407b-bbfb-e62d4c49fbd7,3,172.56,FALSE,0
66714ad4-a81c-4ae5-ada8-6ee6533790f2,053fa80a-5bad-428c-9445-cbbf78d399c6,1af561ad-bdb4-4a43-843a-4d885ef7c9ef,2,35.25,FALSE,0
bca1fe07-07cf-4726-a02a-610b1c0fe283,053fa80a-5bad-428c-9445-cbbf78d399c6,8d65b74f-0f6a-430f-9cfb-5b22f64b638d,1,781.03,FALSE,0
7320af90-27e6-49cc-a708-0fdbc9e3bb64,4fbc432a-c96c-4ffa-b9d6-f566cc3789d6,e4151dc9-3319-4d21-b401-aa2d2473b384,3,163.41,FALSE,0
08af5850-47ae-4ba4-8214-746147105e61,4fbc432a-c96c-4ffa-b9d6-f566cc3789d6,c2cc6ff5-41da-43e1-b685-b680e4d489db,3,179.23,FALSE,0
